batsman,bowler,venue,phase,recent_bat_form,bowler_wickets_last50,batsman_runs_vs_bowler_last50,bat_phase_rpb,bp_wicket_rate,predicted_prob_wicket
kushagra,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,0.5,2.6666666666666665,0.0,0.6666666666666666,0.036855036855036855,0.6261854
rahul,siraj,"arun jaitley stadium, delhi",death,19.333333333333332,3.0,13.25,1.592274678111588,0.0576036866359447,0.31731078
stubbs,siraj,"arun jaitley stadium, delhi",death,25.333333333333332,3.0,3.0,1.8,0.0576036866359447,0.3714579
ishan kishan,siraj,"narendra modi stadium, ahmedabad",powerplay,15.666666666666666,4.666666666666667,14.666666666666666,1.3191489361702127,0.036855036855036855,0.24606246
ishan kishan,siraj,"wankhede stadium, mumbai",powerplay,34.095238095238095,1.7142857142857142,22.285714285714285,1.3191489361702127,0.036855036855036855,0.2565431
abhishek sharma,siraj,"brabourne stadium, mumbai",powerplay,25.333333333333332,3.5,25.0,1.5195007800312013,0.036855036855036855,0.21331394
williamson,siraj,"brabourne stadium, mumbai",powerplay,25.666666666666668,1.8,1.4,0.7875,0.036855036855036855,0.2250264
nitish reddy,siraj,"rajiv gandhi international stadium, hyderabad",powerplay,31.222222222222225,1.1666666666666667,0.3333333333333333,0.8987341772151899,0.036855036855036855,0.61495245
abhishek sharma,siraj,"rajiv gandhi international stadium, hyderabad",powerplay,15.478260869565217,2.5652173913043477,29.08695652173913,1.5195007800312013,0.036855036855036855,0.25553662
ishan kishan,siraj,"rajiv gandhi international stadium, hyderabad",powerplay,1.3333333333333333,3.0,5.0,1.3191489361702127,0.036855036855036855,0.29449862
hetmyer,siraj,"narendra modi stadium, ahmedabad",death,13.333333333333334,3.4285714285714284,4.142857142857143,1.526422764227642,0.057603686635944694,0.47960413
ishan kishan,siraj,"maharashtra cricket association stadium, pune",powerplay,49.666666666666664,4.166666666666667,8.166666666666666,1.3191489361702127,0.036855036855036855,0.31450087
rohit,siraj,"maharashtra cricket association stadium, pune",powerplay,18.0,2.0,13.428571428571429,1.3333333333333333,0.03685503685503685,0.3445954
head,siraj,"rajiv gandhi international stadium, hyderabad",powerplay,24.333333333333332,3.8,12.6,1.8164383561643835,0.036855036855036855,0.33852515
powell,siraj,"narendra modi stadium, ahmedabad",death,14.666666666666666,3.5,0.5,1.6845637583892616,0.0576036866359447,0.69539446
riyan parag,siraj,"narendra modi stadium, ahmedabad",death,40.666666666666664,3.4,3.2,1.5980392156862746,0.05760368663594471,0.5956505
aniket verma,siraj,"rajiv gandhi international stadium, hyderabad",death,38.666666666666664,1.3333333333333333,1.3333333333333333,2.1132075471698113,0.0576036866359447,0.37068397
cummins,siraj,"rajiv gandhi international stadium, hyderabad",death,11.333333333333334,4.0,0.0,1.6962962962962962,0.0576036866359447,0.5878994
sai sudharsan,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,60.0,3.3333333333333335,1.0,1.3036750483558994,0.036855036855036855,0.17308275
saha,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,25.933333333333334,1.8666666666666667,4.0,1.2560240963855422,0.036855036855036855,0.3851273
bairstow,siraj,"maharaja yadavindra singh international cricket stadium, mullanpur, new chandigarh",powerplay,16.0,2.1666666666666665,5.833333333333333,1.6044776119402986,0.036855036855036855,0.3401126
rohit,siraj,"maharaja yadavindra singh international cricket stadium, mullanpur, new chandigarh",powerplay,12.0,2.5833333333333335,28.666666666666668,1.3333333333333333,0.036855036855036855,0.24607655
philip salt,siraj,"eden gardens, kolkata",powerplay,33.0,2.0,27.4,1.6763485477178424,0.036855036855036855,0.38894606
suryakumar yadav,siraj,"wankhede stadium, mumbai",middle,49.0,2.8,7.4,1.5997304582210243,0.04310344827586207,0.35005775
narine,siraj,"eden gardens, kolkata",powerplay,39.166666666666664,2.6666666666666665,17.61111111111111,1.559748427672956,0.036855036855036855,0.2506056
suryakumar yadav,siraj,"maharashtra cricket association stadium, pune",death,52.0,2.3333333333333335,27.444444444444443,1.9766536964980546,0.0576036866359447,0.3948992
unadkat,siraj,"maharashtra cricket association stadium, pune",death,0.0,2.5,1.75,1.3,0.0576036866359447,0.3635725
rohit,siraj,"wankhede stadium, mumbai",powerplay,27.666666666666668,1.6666666666666667,34.0,1.3333333333333333,0.036855036855036855,0.20654063
simarjeet singh,siraj,"rajiv gandhi international stadium, hyderabad",death,2.0,2.0,0.0,0.6666666666666666,0.0576036866359447,0.7194072
aniket verma,siraj,"narendra modi stadium, ahmedabad",death,16.333333333333332,4.0,2.0,2.1132075471698113,0.0576036866359447,0.6177663
kamindu mendis,siraj,"narendra modi stadium, ahmedabad",death,20.0,3.0,0.0,1.0555555555555556,0.0576036866359447,0.738216
cummins,siraj,"narendra modi stadium, ahmedabad",death,10.333333333333334,4.0,1.0,1.6962962962962962,0.0576036866359447,0.40469638
jadeja,siraj,"m.chinnaswamy stadium, bengaluru",death,18.636363636363637,3.727272727272727,10.090909090909092,1.4341801385681294,0.0576036866359447,0.366113
moeen ali,siraj,"m.chinnaswamy stadium, bengaluru",death,16.333333333333332,4.666666666666667,2.6666666666666665,1.54,0.0576036866359447,0.4587781
rashid khan,siraj,"m.chinnaswamy stadium, bengaluru",death,18.333333333333332,4.0,3.2,1.7528089887640452,0.05760368663594471,0.48815468
rahul tewatia,siraj,"m.chinnaswamy stadium, bengaluru",death,14.5,3.5,12.5,1.5818181818181818,0.0576036866359447,0.39647964
krunal pandya,siraj,"dr dy patil sports academy, mumbai",middle,14.0,4.0,0.0,1.1459074733096086,0.04310344827586207,0.6512395
hooda,siraj,"dr dy patil sports academy, mumbai",middle,17.0,4.0,0.0,1.244047619047619,0.04310344827586207,0.6577663
krunal pandya,siraj,"dr dy patil sports academy, mumbai",powerplay,14.0,5.0,1.75,1.0,0.036855036855036855,0.30629903
ayush badoni,siraj,"dr dy patil sports academy, mumbai",middle,11.333333333333334,3.0,0.0,1.1587837837837838,0.04310344827586207,0.5552376
buttler,siraj,"sawai mansingh stadium, jaipur",death,11.666666666666666,1.6666666666666667,1.6666666666666667,1.9828178694158076,0.0576036866359447,0.33064228
samson,siraj,"sawai mansingh stadium, jaipur",death,36.333333333333336,1.0,0.5,1.7852760736196318,0.0576036866359447,0.72509706
riyan parag,siraj,"sawai mansingh stadium, jaipur",death,60.333333333333336,2.0,0.0,1.5980392156862746,0.0576036866359447,0.57253206
nehal wadhera,siraj,"wankhede stadium, mumbai",middle,34.666666666666664,2.0,0.0,1.3048433048433048,0.04310344827586207,0.6740896
samson,siraj,"sawai mansingh stadium, jaipur",middle,36.333333333333336,2.25,4.0,1.3877887788778878,0.04310344827586207,0.42087987
hetmyer,siraj,"sawai mansingh stadium, jaipur",death,21.666666666666668,2.0,3.3333333333333335,1.5264227642276422,0.0576036866359447,0.4270284
shahrukh khan,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,24.666666666666668,2.0,0.0,1.4375,0.036855036855036855,0.47052047
shubman gill,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,28.6,2.4,10.2,1.3354591836734695,0.036855036855036855,0.298502
buttler,siraj,"sawai mansingh stadium, jaipur",middle,11.666666666666666,2.5,8.5,1.3533697632058288,0.04310344827586207,0.2883929
ayush badoni,siraj,"dr dy patil sports academy, mumbai",death,11.333333333333334,3.0,7.2,1.524547803617571,0.05760368663594471,0.31128946
stoinis,siraj,"dr dy patil sports academy, mumbai",death,24.0,3.0,0.0,1.7924528301886793,0.0576036866359447,0.58107185
buttler,siraj,"sawai mansingh stadium, jaipur",powerplay,11.666666666666666,3.0,9.6,1.2663622526636225,0.036855036855036855,0.33389854
samson,siraj,"sawai mansingh stadium, jaipur",powerplay,45.66666666666667,1.6,10.6,1.4078212290502794,0.036855036855036855,0.18916734
umesh yadav,siraj,"eden gardens, kolkata",death,5.0,1.5,2.0,1.1466666666666667,0.0576036866359447,0.43540105
ashutosh sharma,siraj,"himachal pradesh cricket association stadium, dharamsala",death,22.333333333333332,1.5,6.5,1.7215909090909092,0.0576036866359447,0.30821854
tilak varma,siraj,"wankhede stadium, mumbai",death,34.0,3.2,8.6,1.6885813148788926,0.05760368663594471,0.46943185
hardik pandya,siraj,"wankhede stadium, mumbai",death,32.333333333333336,3.0,1.0,1.5208333333333333,0.0576036866359447,0.4869715
rohit,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,22.666666666666668,2.2222222222222223,41.77777777777778,1.3333333333333333,0.036855036855036855,0.21595109
ishan kishan,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,32.333333333333336,2.7142857142857144,31.142857142857142,1.319148936170213,0.03685503685503685,0.3685749
shahrukh khan,siraj,"dr dy patil sports academy, mumbai",middle,0.0,2.5,4.75,1.3550295857988166,0.04310344827586207,0.29875204
pooran,siraj,"m.chinnaswamy stadium, bengaluru",death,51.125,2.125,7.375,1.6766467065868262,0.0576036866359447,0.4707504
livingstone,siraj,"dr dy patil sports academy, mumbai",middle,0.0,2.3333333333333335,0.0,1.280701754385965,0.04310344827586207,0.6041655
krunal pandya,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,10.666666666666666,1.4545454545454546,19.0,1.0,0.036855036855036855,0.24994285
ayush badoni,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,17.333333333333332,2.0,9.0,0.58,0.036855036855036855,0.1378281
chahar,siraj,"wankhede stadium, mumbai",death,9.666666666666666,1.6666666666666667,1.0,1.4074074074074074,0.0576036866359447,0.35073537
corbin bosch,siraj,"wankhede stadium, mumbai",death,20.0,1.3333333333333333,2.0,1.4838709677419353,0.0576036866359447,0.42263874
de kock,siraj,"m.chinnaswamy stadium, bengaluru",death,28.666666666666668,2.8,8.0,1.9390243902439024,0.05760368663594471,0.38302565
shashank singh,siraj,"narendra modi stadium, ahmedabad",death,13.0,0.14285714285714285,10.285714285714286,1.690391459074733,0.057603686635944694,0.26557425
root,siraj,"sawai mansingh stadium, jaipur",powerplay,0.0,1.0,2.1666666666666665,0.6666666666666666,0.036855036855036855,0.40951267
jaiswal,siraj,"sawai mansingh stadium, jaipur",powerplay,55.0,0.7777777777777778,12.555555555555555,1.5935397039030956,0.036855036855036855,0.36752164
jaiswal,siraj,"narendra modi stadium, ahmedabad",powerplay,28.31746031746032,1.7142857142857142,18.857142857142858,1.5935397039030956,0.036855036855036855,0.38698697
will jacks,siraj,"wankhede stadium, mumbai",powerplay,29.0,1.875,7.375,1.484375,0.036855036855036855,0.14239603
mayers,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,43.0,1.5,0.0,1.2941176470588236,0.036855036855036855,0.585156
odean smith,siraj,"dr dy patil sports academy, mumbai",death,0.0,2.8333333333333335,11.333333333333334,1.1666666666666667,0.0576036866359447,0.23375079
suryakumar yadav,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,23.666666666666668,2.0,24.5,1.3519553072625698,0.036855036855036855,0.18790762
shahrukh khan,siraj,"dr dy patil sports academy, mumbai",death,0.0,2.0,5.0,1.5213270142180095,0.0576036866359447,0.26630905
rickelton,siraj,"wankhede stadium, mumbai",powerplay,43.333333333333336,2.5,0.0,1.4924623115577889,0.036855036855036855,0.589336
green,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,0.0,4.0,0.0,1.5043478260869565,0.036855036855036855,0.60732794
sandeep sharma,siraj,"narendra modi stadium, ahmedabad",death,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0576036866359447,0.6679997
mayank,siraj,"dr dy patil sports academy, mumbai",powerplay,0.0,0.8461538461538461,10.307692307692308,1.1986301369863013,0.036855036855036855,0.21134411
dhawan,siraj,"dr dy patil sports academy, mumbai",powerplay,0.0,3.0,0.0,1.1904761904761905,0.036855036855036855,0.5112261
samson,siraj,"narendra modi stadium, ahmedabad",powerplay,23.666666666666668,2.5,17.0,1.4078212290502794,0.036855036855036855,0.16537906
stoinis,siraj,"narendra modi stadium, ahmedabad",death,12.0,1.8,6.6,1.792452830188679,0.05760368663594471,0.31106323
shreyas iyer,siraj,"narendra modi stadium, ahmedabad",death,23.666666666666668,2.0,7.333333333333333,1.877450980392157,0.0576036866359447,0.30002305
theekshana,siraj,"narendra modi stadium, ahmedabad",death,1.5,1.0,0.75,0.4444444444444444,0.0576036866359447,0.64164954
rahul,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,21.952380952380953,1.4285714285714286,64.0,1.1996996996996998,0.03685503685503685,0.14997731
de kock,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,28.666666666666668,2.0,10.5,1.2974238875878221,0.036855036855036855,0.3484587
padikkal,siraj,"m.chinnaswamy stadium, bengaluru",middle,20.0,2.0,0.6666666666666666,1.2442748091603053,0.04310344827586207,0.6705818
naveen-ul-haq,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,0.0,2.0,0.0,0.8095238095238095,0.05760368663594471,0.673529
mishra,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",death,0.0,2.0,0.6666666666666666,0.7777777777777778,0.0576036866359447,0.6567438
de kock,siraj,"m.chinnaswamy stadium, bengaluru",middle,28.666666666666668,0.0,20.0,1.3127413127413128,0.04310344827586207,0.3042399
rajapaksa,siraj,"dr dy patil sports academy, mumbai",middle,0.0,0.0,0.0,1.3840579710144927,0.04310344827586207,0.6287546
raj bawa,siraj,"dr dy patil sports academy, mumbai",middle,0.0,1.0,0.0,0.8461538461538461,0.04310344827586207,0.6747026
kohler-cadmore,siraj,"narendra modi stadium, ahmedabad",powerplay,18.0,3.2857142857142856,4.142857142857143,0.9215686274509803,0.03685503685503685,0.31920016
riyan parag,siraj,"narendra modi stadium, ahmedabad",powerplay,35.0,3.0,14.833333333333334,1.5056179775280898,0.036855036855036855,0.2942787
stoinis,siraj,"m.chinnaswamy stadium, bengaluru",middle,7.333333333333333,3.0,9.0,1.3180428134556574,0.04310344827586207,0.3141738
nitish rana,siraj,"narendra modi stadium, ahmedabad",powerplay,33.666666666666664,3.5,0.0,1.36318407960199,0.036855036855036855,0.63155204
arshad khan,siraj,"m.chinnaswamy stadium, bengaluru",death,0.0,2.0,0.0,1.3943661971830985,0.0576036866359447,0.6887332
rahul,siraj,"arun jaitley stadium, delhi",powerplay,19.333333333333332,2.5294117647058822,28.941176470588236,1.1996996996996998,0.036855036855036855,0.115178086
buttler,siraj,"wankhede stadium, mumbai",death,67.5,2.0,16.4,1.9828178694158076,0.05760368663594471,0.12905683
du plessis,siraj,"arun jaitley stadium, delhi",powerplay,29.0,4.0,0.5,1.3782668500687758,0.036855036855036855,0.55381685
hetmyer,siraj,"wankhede stadium, mumbai",death,33.5,1.375,19.875,1.5264227642276422,0.0576036866359447,0.40183282
bairstow,siraj,"brabourne stadium, mumbai",powerplay,29.666666666666668,0.9,20.5,1.6044776119402986,0.036855036855036855,0.31804815
padikkal,siraj,"wankhede stadium, mumbai",powerplay,24.0,1.0,2.75,1.1550387596899225,0.036855036855036855,0.31137753
axar,siraj,"narendra modi stadium, ahmedabad",death,19.333333333333332,1.1666666666666667,2.8333333333333335,1.5777126099706742,0.0576036866359447,0.37488988
ashutosh sharma,siraj,"narendra modi stadium, ahmedabad",death,11.0,1.4,6.4,1.7215909090909094,0.05760368663594471,0.34587952
vaibhav suryavanshi,siraj,"sawai mansingh stadium, jaipur",powerplay,25.0,0.5714285714285714,3.0,1.945945945945946,0.03685503685503685,0.1790493
philip salt,siraj,"arun jaitley stadium, delhi",powerplay,19.666666666666668,0.0,39.285714285714285,1.6763485477178424,0.03685503685503685,0.12637505
warner,siraj,"arun jaitley stadium, delhi",powerplay,7.666666666666667,0.5,8.666666666666666,1.3945578231292517,0.036855036855036855,0.1763977
narine,siraj,"eden gardens, kolkata",death,9.666666666666666,1.0,10.0,1.6595744680851063,0.0576036866359447,0.39790574
sam curran,siraj,"himachal pradesh cricket association stadium, dharamsala",death,17.666666666666668,1.0,0.6666666666666666,1.5675675675675675,0.0576036866359447,0.6019249
dhawan,siraj,"brabourne stadium, mumbai",powerplay,26.333333333333332,1.0,4.0,1.1904761904761905,0.036855036855036855,0.3101295
karun nair,siraj,"narendra modi stadium, ahmedabad",powerplay,34.0,1.0,0.0,1.5797101449275361,0.036855036855036855,0.5646827
pant,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,6.333333333333333,0.4,11.4,1.2222222222222223,0.036855036855036855,0.24753056
markram,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",powerplay,42.666666666666664,0.625,6.125,1.2717770034843205,0.036855036855036855,0.27672756
tilak varma,siraj,"m.chinnaswamy stadium, bengaluru",death,21.0,0.1111111111111111,16.0,1.6885813148788926,0.0576036866359447,0.27726662
buttler,siraj,"wankhede stadium, mumbai",powerplay,67.5,1.5714285714285714,28.142857142857142,1.2663622526636225,0.03685503685503685,0.20390151
markram,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,42.666666666666664,1.5,19.0,1.2827324478178368,0.04310344827586207,0.3725598
pooran,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,47.666666666666664,1.1666666666666667,18.833333333333332,1.6287703016241302,0.04310344827586207,0.41526577
rossouw,siraj,"himachal pradesh cricket association stadium, dharamsala",powerplay,23.0,0.42857142857142855,7.0,1.5256410256410255,0.03685503685503685,0.2637993
rahul,siraj,"narendra modi stadium, ahmedabad",powerplay,51.0,0.0,41.75,1.1996996996996998,0.036855036855036855,0.07880426
abishek porel,siraj,"narendra modi stadium, ahmedabad",powerplay,29.666666666666668,0.0,6.428571428571429,1.462962962962963,0.03685503685503685,0.40156052
bairstow,siraj,"himachal pradesh cricket association stadium, dharamsala",powerplay,53.666666666666664,0.0,28.6,1.6044776119402986,0.036855036855036855,0.25982878
harshal patel,siraj,"himachal pradesh cricket association stadium, dharamsala",death,4.333333333333333,0.0,0.0,1.0142857142857142,0.0576036866359447,0.7383858
ayush badoni,siraj,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",middle,25.666666666666668,1.0,10.5,1.1587837837837838,0.04310344827586207,0.20062405
stubbs,siraj,"narendra modi stadium, ahmedabad",death,26.333333333333332,1.0,7.0,1.8,0.0576036866359447,0.2842086
jaiswal,siraj,"wankhede stadium, mumbai",powerplay,10.5,2.0,26.0,1.5935397039030956,0.036855036855036855,0.22922544
priyansh arya,siraj,"narendra modi stadium, ahmedabad",powerplay,0.0,2.0,8.666666666666666,1.6916299559471366,0.036855036855036855,0.2601209
prabhsimran,siraj,"narendra modi stadium, ahmedabad",powerplay,27.666666666666668,2.0,0.0,1.5009140767824498,0.036855036855036855,0.5952932
tripathi,siraj,"rajiv gandhi international stadium, hyderabad",powerplay,22.666666666666668,1.75,0.0,1.322695035460993,0.036855036855036855,0.2942181
shreyas iyer,siraj,"dr dy patil sports academy, mumbai",powerplay,20.0,2.25,15.0,1.2968036529680365,0.036855036855036855,0.15250961
n jagadeesan,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,12.333333333333334,0.25,0.0,1.0327868852459017,0.036855036855036855,0.58067083
shubman gill,siraj,"narendra modi stadium, ahmedabad",powerplay,16.333333333333332,1.125,13.5,1.3354591836734695,0.036855036855036855,0.21748073
jaiswal,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,18.333333333333332,1.8333333333333333,29.666666666666668,1.5935397039030956,0.036855036855036855,0.24654648
roy,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,52.0,1.0,5.0,1.4047619047619047,0.036855036855036855,0.27086145
buttler,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,30.666666666666668,1.0,30.0,1.2663622526636225,0.036855036855036855,0.43370995
sam curran,siraj,"m.chinnaswamy stadium, bengaluru",death,44.0,0.0,2.0,1.5675675675675675,0.0576036866359447,0.54181814
jitesh sharma,siraj,"m.chinnaswamy stadium, bengaluru",death,19.333333333333332,2.8,1.6,1.8251748251748254,0.05760368663594471,0.4344323
tilak varma,siraj,"narendra modi stadium, ahmedabad",powerplay,33.333333333333336,2.75,23.0,1.2276422764227641,0.036855036855036855,0.16629988
rickelton,siraj,"narendra modi stadium, ahmedabad",powerplay,13.0,2.875,3.625,1.4924623115577889,0.036855036855036855,0.3939041
shivam dube,siraj,"dr dy patil sports academy, mumbai",death,36.333333333333336,0.0,13.0,1.5759803921568627,0.0576036866359447,0.3126061
phil salt,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,44.0,2.3,6.3,1.6825396825396826,0.036855036855036855,0.4317474
sai sudharsan,siraj,"narendra modi stadium, ahmedabad",powerplay,36.0,0.8333333333333334,2.5,1.3036750483558994,0.036855036855036855,0.17896467
rajat patidar,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,39.666666666666664,2.6666666666666665,0.6666666666666666,1.2317880794701987,0.036855036855036855,0.504536
livingstone,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,8.333333333333334,1.0,1.0,1.3733333333333333,0.036855036855036855,0.37319118
j suchith,siraj,"wankhede stadium, mumbai",middle,0.0,3.0,0.0,0.3333333333333333,0.04310344827586207,0.65839344
tripathi,siraj,"wankhede stadium, mumbai",middle,12.666666666666666,1.6,5.0,1.308868501529052,0.04310344827586207,0.2522491
pooran,siraj,"wankhede stadium, mumbai",middle,43.0,2.2,29.0,1.62877030162413,0.04310344827586207,0.4441417
kuldeep yadav,siraj,"m.chinnaswamy stadium, bengaluru",death,9.904761904761907,3.0,2.2857142857142856,0.9183673469387755,0.057603686635944694,0.44324517
suryakumar yadav,siraj,"narendra modi stadium, ahmedabad",powerplay,13.333333333333334,2.75,29.5,1.3519553072625698,0.036855036855036855,0.12515861
uthappa,siraj,"dr dy patil sports academy, mumbai",death,26.0,2.5,2.3333333333333335,1.826086956521739,0.0576036866359447,0.38242722
bhuvneshwar,siraj,"m.chinnaswamy stadium, bengaluru",death,0.0,1.3333333333333333,0.3333333333333333,0.7572815533980582,0.0576036866359447,0.55467486
tim david,siraj,"m.chinnaswamy stadium, bengaluru",death,15.333333333333334,1.3333333333333333,0.3333333333333333,1.7410926365795725,0.0576036866359447,0.520518
padikkal,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,26.46666666666667,2.4,10.6,1.1550387596899225,0.036855036855036855,0.33951506
ayush badoni,siraj,"m.chinnaswamy stadium, bengaluru",death,13.666666666666666,2.0,14.166666666666666,1.524547803617571,0.0576036866359447,0.28809327
tripathi,siraj,"wankhede stadium, mumbai",powerplay,12.666666666666666,2.0,9.0,1.322695035460993,0.036855036855036855,0.23279186
dhruv jurel,siraj,"m.chinnaswamy stadium, bengaluru",death,7.333333333333333,1.7,9.6,1.652173913043478,0.05760368663594471,0.34642237
markram,siraj,"wankhede stadium, mumbai",powerplay,38.333333333333336,2.25,25.25,1.2717770034843205,0.036855036855036855,0.20065825
livingstone,siraj,"m.chinnaswamy stadium, bengaluru",death,8.333333333333334,2.0,1.0,1.9086294416243654,0.0576036866359447,0.42269993
ishant,siraj,"m.chinnaswamy stadium, bengaluru",death,1.0,4.0,0.0,0.2222222222222222,0.0576036866359447,0.7286984
conway,siraj,"narendra modi stadium, ahmedabad",powerplay,7.333333333333333,4.166666666666667,8.666666666666666,1.2313829787234043,0.036855036855036855,0.24492796
ayush mhatre,siraj,"narendra modi stadium, ahmedabad",powerplay,45.666666666666664,5.0,3.375,1.8631578947368421,0.036855036855036855,0.23551029
rohit,siraj,"narendra modi stadium, ahmedabad",powerplay,29.0,4.5,51.0,1.3333333333333333,0.036855036855036855,0.42875102
rahul,siraj,"eden gardens, kolkata",powerplay,28.666666666666668,4.6,61.8,1.1996996996996998,0.036855036855036855,0.13831934
vohra,siraj,"eden gardens, kolkata",powerplay,0.0,5.0,0.75,1.2608695652173914,0.036855036855036855,0.28499213
santner,siraj,"m.chinnaswamy stadium, bengaluru",death,4.0,4.0,2.6666666666666665,1.0612244897959184,0.0576036866359447,0.47101158
harpreet brar,siraj,"m.chinnaswamy stadium, bengaluru",death,7.0,5.0,0.0,1.3571428571428572,0.0576036866359447,0.62763566
shashank singh,siraj,"m.chinnaswamy stadium, bengaluru",death,6.333333333333333,5.0,22.0,1.690391459074733,0.0576036866359447,0.20289713
stoinis,siraj,"eden gardens, kolkata",death,19.0,4.333333333333333,9.0,1.7924528301886793,0.0576036866359447,0.29659203
rahul,siraj,"eden gardens, kolkata",death,28.666666666666668,4.0,70.75,1.592274678111588,0.0576036866359447,0.27798682
de kock,siraj,"eden gardens, kolkata",powerplay,52.666666666666664,3.4,32.6,1.2974238875878221,0.036855036855036855,0.17591177
miller,siraj,"narendra modi stadium, ahmedabad",death,20.333333333333332,2.5,5.25,1.5199115044247788,0.0576036866359447,0.42765924
shahrukh khan,siraj,"narendra modi stadium, ahmedabad",death,5.333333333333333,4.0,6.0,1.5213270142180095,0.0576036866359447,0.3610672
kohli,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,41.0,5.0,2.0,1.4065934065934067,0.036855036855036855,0.25990936
angkrish raghuvanshi,siraj,"eden gardens, kolkata",death,30.666666666666668,3.0,3.75,1.3620689655172413,0.0576036866359447,0.3184963
nortje,siraj,"m.chinnaswamy stadium, bengaluru",death,3.0,2.3333333333333335,3.0,0.9333333333333332,0.0576036866359447,0.48618513
gaikwad,siraj,"dr dy patil sports academy, mumbai",powerplay,6.0,4.0,7.0,1.3271604938271604,0.036855036855036855,0.2612062
uthappa,siraj,"dr dy patil sports academy, mumbai",powerplay,26.0,3.0,17.0,1.1452991452991452,0.036855036855036855,0.19330119
sai sudharsan,siraj,"narendra modi stadium, ahmedabad",death,36.0,2.0,8.0,1.7017543859649122,0.0576036866359447,0.5341751
urvil patel,siraj,"narendra modi stadium, ahmedabad",powerplay,15.5,2.1666666666666665,1.0,1.826086956521739,0.036855036855036855,0.20859596
gaikwad,siraj,"maharashtra cricket association stadium, pune",powerplay,43.0,1.875,18.0,1.3271604938271604,0.036855036855036855,0.48033205
mitchell marsh,siraj,"narendra modi stadium, ahmedabad",death,33.0,0.0,5.0,1.6923076923076923,0.0576036866359447,0.52956545
pooran,siraj,"narendra modi stadium, ahmedabad",death,26.0,0.0,37.4,1.6766467065868262,0.05760368663594471,0.3017787
shahbaz ahmed,siraj,"rajiv gandhi international stadium, hyderabad",powerplay,30.333333333333332,0.0,1.0,0.3888888888888889,0.036855036855036855,0.17529167
pooran,siraj,"m.chinnaswamy stadium, bengaluru",middle,26.333333333333332,1.0,48.0,1.62877030162413,0.04310344827586207,0.39728373
riyan parag,siraj,"maharashtra cricket association stadium, pune",death,10.333333333333334,1.0,21.5,1.5980392156862746,0.0576036866359447,0.40058672
ayush badoni,siraj,"m.chinnaswamy stadium, bengaluru",middle,13.666666666666666,0.0,18.0,1.1587837837837838,0.04310344827586207,0.17390974
warner,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,51.0,1.625,23.5,1.3945578231292517,0.036855036855036855,0.09882275
mayers,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,46.333333333333336,0.5,0.0,1.2941176470588236,0.036855036855036855,0.59835404
hooda,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,8.666666666666666,1.0,0.0,1.0704225352112675,0.036855036855036855,0.5808474
yash dhull,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,2.0,1.5,0.0,0.2222222222222222,0.036855036855036855,0.73026586
manish pandey,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,16.0,2.0,0.6666666666666666,0.9577464788732394,0.036855036855036855,0.6182128
shai hope,siraj,"m.chinnaswamy stadium, bengaluru",powerplay,16.0,2.0,0.0,1.278688524590164,0.036855036855036855,0.47979015
rahul,siraj,"m.chinnaswamy stadium, bengaluru",middle,21.0,2.0,76.0,1.3390119250425894,0.04310344827586207,0.65079945
