batter,bowler,balls_faced,runs_scored,dismissals,innings_faced,strike_rate
Shahbaz Ahmed,Krunal Pandya,6,5,0,1,83.33333333
Shahbaz Ahmed,Kuldeep Sen,6,3,0,1,50
Shahbaz Ahmed,Kuldeep Yadav,10,17,0,4,170
Shahbaz Ahmed,Lalit Yadav,2,2,0,1,100
Shahbaz Ahmed,M Theekshana,6,3,2,2,50
Shahbaz Ahmed,Marco Jansen,1,0,0,1,0
Shahbaz Ahmed,Mitchell Starc,3,5,1,1,166.6666667
Shahbaz Ahmed,Moeen Ali,16,26,1,3,162.5
Shahbaz Ahmed,Mohit Sharma,7,5,1,2,71.42857143
Shahbaz Ahmed,Mukesh Kumar,8,19,0,1,237.5
Shahbaz Ahmed,Mustafizur,10,17,1,3,170
Shahbaz Ahmed,Narine,3,1,1,1,33.33333333
Shahbaz Ahmed,Navdeep Saini,6,17,0,1,283.3333333
Shahbaz Ahmed,Nortje,10,8,0,2,80
Shahbaz Ahmed,Obed McCoy,5,6,0,1,120
Shahbaz Ahmed,Pathirana,2,1,1,2,50
Shahbaz Ahmed,Prasidh,11,24,0,3,218.1818182
Shahbaz Ahmed,Rabada,4,4,1,1,100
Shahbaz Ahmed,Rahul Chahar,3,1,0,1,33.33333333
Shahbaz Ahmed,Rashid Khan,7,6,0,2,85.71428571
Shahbaz Ahmed,Ravi Bishnoi,3,3,0,1,100
Shahbaz Ahmed,Ravindra,2,2,0,1,100
Shahbaz Ahmed,Rishi Dhawan,2,2,0,1,100
Shahbaz Ahmed,Russell,11,25,0,3,227.2727273
Shahbaz Ahmed,Sam Curran,5,7,0,2,140
Shahbaz Ahmed,Sandeep Sharma,2,2,0,2,100
Shahbaz Ahmed,Siraj,8,7,0,1,87.5
Shahbaz Ahmed,Southee,4,3,0,1,75
Shahbaz Ahmed,Starc,2,6,1,2,300
Shahbaz Ahmed,Stoinis,4,8,0,1,200
Shahbaz Ahmed,Suyash Sharma,4,1,1,1,25
Shahbaz Ahmed,Swapnil Singh,6,5,0,1,83.33333333
Shahbaz Ahmed,T Natarajan,4,0,0,1,0
Shahbaz Ahmed,Thakur,3,5,0,2,166.6666667
Shahbaz Ahmed,Theekshana,7,4,0,2,57.14285714
Shahbaz Ahmed,Tushar Deshpande,1,1,0,1,100
Shahbaz Ahmed,Umesh Yadav,7,7,0,2,100
Shahbaz Ahmed,Umran Malik,6,6,1,1,100
Shahbaz Ahmed,Yash Dayal,7,7,0,1,100
Shahrukh Khan,Akash Deep,7,23,0,2,328.5714286
Shahrukh Khan,Akash Maharaj Singh,3,1,0,1,33.33333333
Shahrukh Khan,Alzarri Joseph,1,6,0,1,600
Shahrukh Khan,Anshul Kamboj,3,0,0,1,0
Shahrukh Khan,Arshdeep Singh,1,6,0,1,600
Shahrukh Khan,Ashwani Kumar,1,0,1,1,0
Shahrukh Khan,Ashwin,7,16,0,2,228.5714286
Shahrukh Khan,Avesh Khan,13,17,2,4,130.7692308
Shahrukh Khan,Axar,5,3,0,1,60
Shahrukh Khan,Basil Thampi,3,12,1,1,400
Shahrukh Khan,Bhuvneshwar,4,8,1,2,200
Shahrukh Khan,Boult,15,34,0,4,226.6666667
Shahrukh Khan,Bumrah,6,6,1,2,100
Shahrukh Khan,Chahal,10,13,0,2,130
Shahrukh Khan,Chakaravarthy,3,0,0,2,0
Shahrukh Khan,Cummins,2,6,0,1,300
Shahrukh Khan,Darshan Nalkande,1,1,0,1,100
Shahrukh Khan,Digvesh Rathi,1,1,0,1,100
Shahrukh Khan,Fazalhaq Farooqi,7,14,0,2,200
Shahrukh Khan,Green,14,31,0,2,221.4285714
Shahrukh Khan,Hardik Pandya,3,6,1,1,200
Shahrukh Khan,Harshal Patel,12,16,1,2,133.3333333
Shahrukh Khan,Harshit Rana,6,17,0,2,283.3333333
Shahrukh Khan,Hasaranga,8,7,1,2,87.5
Shahrukh Khan,Holder,5,6,1,1,120
Shahrukh Khan,J Suchith,15,16,0,2,106.6666667
Shahrukh Khan,Jadeja,8,3,1,2,37.5
Shahrukh Khan,Jofra Archer,5,7,0,2,140
Shahrukh Khan,Jordan,2,2,1,1,100
Shahrukh Khan,Joshua Little,2,2,1,1,100
Shahrukh Khan,KM Asif,2,1,0,1,50
Shahrukh Khan,Karn Sharma,15,23,0,2,153.3333333
Shahrukh Khan,Khaleel Ahmed,7,2,2,3,28.57142857
Shahrukh Khan,Kuldeep Yadav,9,7,0,2,77.77777778
Shahrukh Khan,Marco Jansen,3,1,0,1,33.33333333
Shahrukh Khan,Mark Wood,3,13,0,1,433.3333333
Shahrukh Khan,Markande,2,0,1,1,0
Shahrukh Khan,Maxwell,7,14,0,1,200
Shahrukh Khan,Moeen Ali,2,1,0,1,50
Shahrukh Khan,Mohit Sharma,3,5,0,1,166.6666667
Shahrukh Khan,Mujeeb,1,0,0,1,0
Shahrukh Khan,Mukesh Choudhary,1,1,0,1,100
Shahrukh Khan,Mukesh Kumar,4,3,0,2,75
Shahrukh Khan,Mustafizur,2,1,0,1,50
Shahrukh Khan,Narine,3,0,0,2,0
Shahrukh Khan,Navdeep Saini,3,3,0,1,100
Shahrukh Khan,Naveen-ul-Haq,3,3,0,1,100
Shahrukh Khan,Noor Ahmad,3,2,0,1,66.66666667
Shahrukh Khan,Parnell,3,6,0,1,200
Shahrukh Khan,Pathirana,3,2,0,1,66.66666667
Shahrukh Khan,Pretorius,1,1,0,1,100
Shahrukh Khan,Rabada,2,7,0,1,350
Shahrukh Khan,Rashid Khan,3,1,1,1,33.33333333
Shahrukh Khan,Rasikh Salam,3,6,1,1,200
Shahrukh Khan,Ravi Bishnoi,6,9,0,1,150
Shahrukh Khan,Richard Gleeson,2,2,0,1,100
Shahrukh Khan,Sandeep Sharma,5,4,0,2,80
Shahrukh Khan,Shahbaz Ahmed,7,13,0,1,185.7142857
Shahrukh Khan,Shami,7,22,0,2,314.2857143
Shahrukh Khan,Shivam Dube,5,15,0,1,300
Shahrukh Khan,Simarjeet Singh,1,1,0,1,100
Shahrukh Khan,Siraj,5,6,1,3,120
Shahrukh Khan,Southee,3,5,1,2,166.6666667
Shahrukh Khan,Suyash Sharma,1,1,0,1,100
Shahrukh Khan,Swapnil Singh,3,4,0,1,133.3333333
Shahrukh Khan,T Natarajan,8,10,0,1,125
Shahrukh Khan,Thakur,9,15,0,3,166.6666667
Shahrukh Khan,Theekshana,7,16,1,1,228.5714286
Shahrukh Khan,Tristan Stubbs,1,0,0,1,0
Shahrukh Khan,Tushar Deshpande,3,7,0,1,233.3333333
Shahrukh Khan,Umran Malik,7,9,1,3,128.5714286
Shahrukh Khan,Unadkat,1,1,0,1,100
Shahrukh Khan,Vaibhav Arora,5,14,0,2,280
Shahrukh Khan,Vijaykumar Vyshak,7,10,0,1,142.8571429
Shahrukh Khan,William ORourke,5,8,0,1,160
Shahrukh Khan,Yash Dayal,6,9,0,1,150
Shahrukh Khan,Yash Thakur,6,3,1,1,50
Shahrukh Khan,Zampa,3,6,0,1,200
Shai Hope,Arshad Khan,3,4,0,1,133.3333333
Shai Hope,Arshdeep Singh,4,1,0,1,25
Shai Hope,Ashwin,1,1,0,1,100
Shai Hope,Azmatullah,3,5,0,1,166.6666667
Shai Hope,Chawla,5,9,0,1,180
Shai Hope,Ferguson,5,6,1,1,120
Shai Hope,Green,3,2,0,1,66.66666667
Shai Hope,Harpreet Brar,7,5,0,1,71.42857143
Shai Hope,Harshal Patel,1,1,0,1,100
Shai Hope,Karn Sharma,3,3,0,1,100
Shai Hope,Krunal Pandya,6,7,0,2,116.6666667
Shai Hope,Mohsin Khan,9,5,0,1,55.55555556
Shai Hope,N Thushara,1,1,0,1,100
Shai Hope,Nabi,6,16,0,1,266.6666667
Shai Hope,Rabada,5,8,1,1,160
Shai Hope,Rahul Chahar,8,18,0,1,225
Shai Hope,Rashid Khan,3,1,1,1,33.33333333
Shai Hope,Ravi Bishnoi,9,14,1,2,155.5555556
Shai Hope,Siraj,1,1,0,1,100
Shai Hope,Spencer Johnson,1,1,0,1,100
Shai Hope,Starc,1,0,0,1,0
Shai Hope,Vaibhav Arora,2,6,1,1,300
Shai Hope,Warrier,9,17,1,2,188.8888889
Shai Hope,Wood,5,15,1,1,300
Shai Hope,Yash Dayal,11,17,0,1,154.5454545
Shai Hope,Yash Thakur,4,3,0,1,75
Shai Hope,Yudhvir Singh,6,16,0,1,266.6666667
Shaik Rasheed,Akash Deep,5,12,0,1,240
Shaik Rasheed,Arshdeep Singh,9,11,1,1,122.2222222
Shaik Rasheed,Ashwani Kumar,1,1,0,1,100
Shaik Rasheed,Avesh Khan,2,0,1,1,0
Shaik Rasheed,Bhuvneshwar,3,1,0,1,33.33333333
Shaik Rasheed,Chahar,13,14,0,1,107.6923077
Shaik Rasheed,Digvesh Rathi,5,5,0,1,100
Shaik Rasheed,Krunal Pandya,3,2,1,1,66.66666667
Shaik Rasheed,Marco Jansen,3,0,0,1,0
Shaik Rasheed,Santner,6,4,1,1,66.66666667
Shaik Rasheed,Shami,1,0,1,1,0
Shaik Rasheed,Thakur,7,10,0,1,142.8571429
Shaik Rasheed,Yash Dayal,5,11,0,1,220
Shami,Avesh Khan,1,1,0,1,100
Shami,Bhuvneshwar,1,0,1,1,0
Shami,Ishant,2,6,0,1,300
Shami,Mitchell Starc,1,1,0,1,100
Shami,Pathirana,2,1,1,1,50
Shami,Russell,1,1,0,1,100
Shami,Thakur,2,0,1,1,0
Shami,Tushar Deshpande,3,4,0,1,133.3333333
Shami,Varun Chakaravarthy,3,1,0,1,33.33333333
Shams Mulani,Umesh Yadav,1,1,0,1,100
Shanaka,Bhuvneshwar,1,1,0,1,100
Shanaka,Fazalhaq Farooqi,2,2,0,1,100
Shanaka,Harshal Patel,2,0,1,1,0
Shanaka,Jadeja,6,2,1,1,33.33333333
Shanaka,T Natarajan,4,6,0,1,150
Shanaka,Theekshana,10,15,0,1,150
Shanaka,Vijaykumar Vyshak,1,0,0,1,0
Shankar,Akash Madhwal,4,9,0,1,225
Shankar,Arshdeep Singh,3,3,0,1,100
Shankar,Avesh Khan,5,8,0,2,160
Shankar,Axar,8,6,0,2,75
Shankar,Behrendorff,7,18,0,1,257.1428571
Shankar,Bumrah,3,3,0,1,100
Shankar,Chahal,3,5,1,1,166.6666667
Shankar,Chahar,8,6,0,3,75
Shankar,Chakaravarthy,7,21,0,1,300
Shankar,Chameera,4,2,1,1,50
Shankar,Chawla,6,5,2,2,83.33333333
Shankar,Cummins,5,5,0,1,100
Shankar,Digvesh Rathi,2,1,1,1,50
Shankar,Ferguson,8,25,0,1,312.5
Shankar,Gerald Coetzee,2,3,0,1,150
Shankar,Harpreet Brar,3,2,0,1,66.66666667
Shankar,Harshal Patel,6,8,0,2,133.3333333
Shankar,Harshit Rana,10,6,0,2,60
Shankar,Hasaranga,5,8,1,1,160
Shankar,Himanshu Sharma,9,8,0,1,88.88888889
Shankar,Ishant,4,4,1,1,100
Shankar,Jadeja,8,5,0,3,62.5
Shankar,Jordan,2,2,0,1,100
Shankar,Kartikeya,9,14,0,2,155.5555556
Shankar,Khaleel Ahmed,7,8,0,2,114.2857143
Shankar,Krunal Pandya,6,5,0,1,83.33333333
Shankar,Kuldeep Sen,9,10,1,2,111.1111111
Shankar,Kuldeep Yadav,24,31,1,3,129.1666667
Shankar,M Siddharth,2,1,0,1,50
Shankar,M Theekshana,2,0,1,1,0
Shankar,Maharaj,2,2,0,1,100
Shankar,Markram,3,3,0,1,100
Shankar,Meredith,3,1,0,1,33.33333333
Shankar,Mishra,2,1,0,1,50
Shankar,Mitchell,2,2,1,1,100
Shankar,Mitchell Marsh,7,11,1,1,157.1428571
Shankar,Mitchell Starc,7,7,0,1,100
Shankar,Moeen Ali,3,8,0,1,266.6666667
Shankar,Mohit Sharma,9,13,0,1,144.4444444
Shankar,Mukesh Kumar,10,16,0,2,160
Shankar,Mustafizur,6,6,0,1,100
Shankar,Narine,8,11,0,3,137.5
Shankar,Naveen-ul-Haq,7,9,1,2,128.5714286
Shankar,Nitish Rana,3,11,0,1,366.6666667
Shankar,Nortje,8,3,0,2,37.5
Shankar,Parnell,8,15,0,1,187.5
Shankar,Pathirana,3,2,1,1,66.66666667
Shankar,Prasidh,3,1,0,1,33.33333333
Shankar,RS Hangargekar,7,12,1,1,171.4285714
Shankar,Rabada,1,0,1,1,0
Shankar,Ravi Bishnoi,7,8,0,2,114.2857143
Shankar,Russell,4,9,0,1,225
Shankar,Santner,3,6,0,1,200
Shankar,Siraj,9,16,0,2,177.7777778
Shankar,Stoinis,4,2,0,1,50
Shankar,Suyash Sharma,13,20,0,2,153.8461538
Shankar,Thakur,13,23,0,2,176.9230769
Shankar,Theekshana,2,2,0,1,100
Shankar,Tushar Deshpande,10,18,0,3,180
Shankar,Unadkat,6,9,0,1,150
Shankar,Varun Chakaravarthy,6,12,1,1,200
Shankar,Vijaykumar Vyshak,12,18,2,2,150
Shankar,Vipraj Nigam,10,9,0,1,90
Shankar,Yash Dayal,1,1,0,1,100
Shankar,Yash Thakur,3,2,1,2,66.66666667
Sharath BR,Krunal Pandya,2,1,1,1,50
Sharath BR,Ravi Bishnoi,3,1,0,1,33.33333333
Shashank Singh,Akash Madhwal,14,20,0,2,142.8571429
Shashank Singh,Alzarri Joseph,9,25,0,2,277.7777778
Shashank Singh,Ashwani Kumar,1,1,0,1,100
Shashank Singh,Ashwin,8,11,0,1,137.5
Shashank Singh,Avesh Khan,7,14,1,2,200
Shashank Singh,Azmatullah,2,2,0,1,100
Shashank Singh,Bhuvneshwar,18,34,1,4,188.8888889
Shashank Singh,Boult,2,1,1,1,50
Shashank Singh,Bumrah,2,1,1,1,50
Shashank Singh,Chahal,4,2,0,1,50
Shashank Singh,Chakaravarthy,9,17,0,2,188.8888889
Shashank Singh,Chameera,6,18,0,1,300
Shashank Singh,Cummins,4,7,0,1,175
Shashank Singh,Darshan Nalkande,2,4,0,1,200
Shashank Singh,Digvesh Rathi,2,2,0,1,100
Shashank Singh,Eshan Malinga,2,2,0,1,100
Shashank Singh,Fazalhaq Farooqi,5,17,0,1,340
Shashank Singh,Ferguson,5,22,0,2,440
Shashank Singh,Gerald Coetzee,3,5,0,1,166.6666667
Shashank Singh,Green,2,5,0,1,250
Shashank Singh,Hardik Pandya,6,5,0,1,83.33333333
Shashank Singh,Harshal Patel,1,0,1,1,0
Shashank Singh,Harshit Rana,7,23,0,1,328.5714286
Shashank Singh,Hasaranga,11,10,1,3,90.90909091
Shashank Singh,Hazlewood,24,45,0,5,187.5
Shashank Singh,Jadeja,21,25,1,4,119.047619
Shashank Singh,Jofra Archer,4,1,0,1,25
Shashank Singh,Karn Sharma,6,19,0,1,316.6666667
Shashank Singh,Khaleel Ahmed,4,9,1,3,225
Shashank Singh,Krunal Pandya,13,8,0,3,61.53846154
Shashank Singh,Kuldeep Sen,1,0,1,1,0
Shashank Singh,Kwena Maphaka,1,1,0,1,100
Shashank Singh,M Theekshana,3,2,0,1,66.66666667
Shashank Singh,Maharaj,4,7,0,1,175
Shashank Singh,Mayank Yadav,6,15,0,1,250
Shashank Singh,Moeen Ali,3,9,0,1,300
Shashank Singh,Mohit Sharma,15,27,0,2,180
Shashank Singh,Mohsin Khan,2,2,0,1,100
Shashank Singh,Mukesh Choudhary,4,4,1,1,100
Shashank Singh,Mukesh Kumar,1,1,0,1,100
Shashank Singh,Mustafizur,10,2,1,2,20
Shashank Singh,Narine,13,9,0,2,69.23076923
Shashank Singh,Naveen-ul-Haq,4,6,0,1,150
Shashank Singh,Nitish Reddy,3,2,1,2,66.66666667
Shashank Singh,Noor Ahmad,25,41,0,4,164
Shashank Singh,Nortje,4,2,0,2,50
Shashank Singh,Pathirana,13,12,0,2,92.30769231
Shashank Singh,Pretorius,7,9,0,1,128.5714286
Shashank Singh,Prince Yadav,2,2,0,1,100
Shashank Singh,Rabada,3,2,0,1,66.66666667
Shashank Singh,Ramandeep Singh,3,8,0,1,266.6666667
Shashank Singh,Rashid Khan,12,29,0,3,241.6666667
Shashank Singh,Richard Gleeson,7,11,0,2,157.1428571
Shashank Singh,Riyan Parag,6,9,0,1,150
Shashank Singh,Russell,2,5,0,1,250
Shashank Singh,Sai Kishore,6,5,1,2,83.33333333
Shashank Singh,Sandeep Sharma,6,6,0,1,100
Shashank Singh,Santner,5,6,1,1,120
Shashank Singh,Shahbaz Ahmed,2,2,0,1,100
Shashank Singh,Shepherd,7,9,0,3,128.5714286
Shashank Singh,Shivam Dube,1,1,0,1,100
Shashank Singh,Shreyas Gopal,7,22,0,1,314.2857143
Shashank Singh,Siraj,7,23,0,2,328.5714286
Shashank Singh,Southee,5,4,1,1,80
Shashank Singh,Suyash Sharma,12,11,1,3,91.66666667
Shashank Singh,Swapnil Singh,6,7,0,1,116.6666667
Shashank Singh,T Natarajan,9,14,0,1,155.5555556
Shashank Singh,Thakur,9,13,1,2,144.4444444
Shashank Singh,Theekshana,1,1,0,1,100
Shashank Singh,Tushar Deshpande,15,27,0,2,180
Shashank Singh,Umesh Yadav,4,15,0,2,375
Shashank Singh,Unadkat,4,8,0,1,200
Shashank Singh,V Viyaskanth,2,1,0,1,50
Shashank Singh,Vaibhav Arora,1,0,1,1,0
Shashank Singh,Varun Chakaravarthy,8,11,0,1,137.5
Shashank Singh,Vipraj Nigam,3,4,0,1,133.3333333
Shashank Singh,Will Jacks,3,2,0,1,66.66666667
Shashank Singh,Yash Dayal,9,9,0,4,100
Shepherd,Adil Rashid,1,0,1,1,0
Shepherd,Arshdeep Singh,7,7,1,2,100
Shepherd,Ashwin,8,6,0,1,75
Shepherd,Avesh Khan,2,0,0,1,0
Shepherd,Azmatullah,4,12,0,1,300
Shepherd,Chahal,6,4,1,1,66.66666667
Shepherd,Coulter-Nile,4,14,0,1,350
Shepherd,Cummins,1,1,0,1,100
Shepherd,Eshan Malinga,1,0,1,1,0
Shepherd,Harpreet Brar,2,0,0,1,0
Shepherd,Harshal Patel,2,1,1,1,50
Shepherd,Holder,2,1,1,1,50
Shepherd,Ishant,3,6,0,1,200
Shepherd,Jamieson,1,1,0,1,100
Shepherd,Khaleel Ahmed,7,32,0,1,457.1428571
Shepherd,Markande,5,14,0,1,280
Shepherd,Mustafizur,1,1,0,1,100
Shepherd,Nathan Ellis,6,19,0,1,316.6666667
Shepherd,Naveen-ul-Haq,1,1,0,1,100
Shepherd,Nortje,7,33,0,1,471.4285714
Shepherd,Pathirana,8,21,1,2,262.5
Shepherd,Rabada,1,0,0,1,0
Shepherd,Tye,4,7,0,1,175
Shepherd,Vijaykumar Vyshak,3,4,0,1,133.3333333
Shivam Dube,Akash Deep,10,28,0,1,280
Shivam Dube,Akash Madhwal,17,20,1,3,117.6470588
Shivam Dube,Alzarri Joseph,28,32,1,4,114.2857143
Shivam Dube,Arshad Khan,3,7,0,1,233.3333333
Shivam Dube,Arshdeep Singh,18,25,2,5,138.8888889
Shivam Dube,Ashwani Kumar,3,13,0,1,433.3333333
Shivam Dube,Ashwin,18,34,2,3,188.8888889
Shivam Dube,Avesh Khan,10,10,1,2,100
Shivam Dube,Axar,6,10,0,2,166.6666667
Shivam Dube,Azmatullah,2,1,0,1,50
Shivam Dube,Bhuvneshwar,2,1,0,1,50
Shivam Dube,Boult,9,21,0,1,233.3333333
Shivam Dube,Bumrah,18,13,1,2,72.22222222
Shivam Dube,Chahal,7,6,0,2,85.71428571
Shivam Dube,Chakaravarthy,18,40,0,4,222.2222222
Shivam Dube,Chameera,9,21,0,1,233.3333333
Shivam Dube,Chawla,4,6,0,1,150
Shivam Dube,Cummins,14,17,1,2,121.4285714
Shivam Dube,Daniel Sams,3,2,1,1,66.66666667
Shivam Dube,Digvesh Rathi,8,5,0,1,62.5
Shivam Dube,Ferguson,22,24,1,3,109.0909091
Shivam Dube,Gerald Coetzee,9,9,0,2,100
Shivam Dube,Green,19,19,1,3,100
Shivam Dube,Hardik Pandya,18,27,0,3,150
Shivam Dube,Harpreet Brar,1,0,1,1,0
Shivam Dube,Harshal Patel,11,16,0,2,145.4545455
Shivam Dube,Harshit Rana,14,21,0,2,150
Shivam Dube,Hasaranga,27,59,1,4,218.5185185
Shivam Dube,Hazlewood,8,18,0,1,225
Shivam Dube,Holder,10,20,0,1,200
Shivam Dube,Hooda,5,11,0,1,220
Shivam Dube,Hrithik Shokeen,19,18,0,3,94.73684211
Shivam Dube,Ishant,2,2,0,1,100
Shivam Dube,Jofra Archer,4,2,0,1,50
Shivam Dube,Joshua Little,2,1,0,2,50
Shivam Dube,Kamindu Mendis,2,2,0,1,100
Shivam Dube,Kartik Tyagi,7,15,0,1,214.2857143
Shivam Dube,Kartikeya,5,2,1,1,40
Shivam Dube,Khaleel Ahmed,6,14,1,2,233.3333333
Shivam Dube,Khejroliya,3,8,1,1,266.6666667
Shivam Dube,Krunal Pandya,9,11,0,2,122.2222222
Shivam Dube,Kuldeep Sen,3,3,0,1,100
Shivam Dube,Kuldeep Yadav,7,5,0,3,71.42857143
Shivam Dube,Kuldip Yadav,4,2,1,1,50
Shivam Dube,Kwena Maphaka,2,1,0,1,50
Shivam Dube,Lalit Yadav,6,21,0,2,350
Shivam Dube,Livingstone,6,9,1,2,150
Shivam Dube,Marco Jansen,10,19,0,2,190
Shivam Dube,Mark Wood,2,1,0,1,50
Shivam Dube,Markande,5,14,0,1,280
Shivam Dube,Markram,12,12,0,2,100
Shivam Dube,Matt Henry,3,5,0,1,166.6666667
Shivam Dube,Maxwell,20,21,0,4,105
Shivam Dube,Meredith,9,16,1,2,177.7777778
Shivam Dube,Mitchell Marsh,13,11,2,3,84.61538462
Shivam Dube,Mitchell Starc,5,2,0,1,40
Shivam Dube,Moeen Ali,3,2,0,1,66.66666667
Shivam Dube,Mohit Sharma,23,30,1,4,130.4347826
Shivam Dube,Mohsin Khan,7,19,0,1,271.4285714
Shivam Dube,Mukesh Kumar,2,1,1,1,50
Shivam Dube,Nandre Burger,1,1,0,1,100
Shivam Dube,Narine,32,24,0,5,75
Shivam Dube,Noor Ahmad,5,3,1,2,60
Shivam Dube,Nortje,12,18,0,3,150
Shivam Dube,Odean Smith,6,12,0,1,200
Shivam Dube,Parnell,3,6,1,1,200
Shivam Dube,Rabada,14,25,0,2,178.5714286
Shivam Dube,Raghav Goyal,5,13,0,1,260
Shivam Dube,Rahul Chahar,6,8,1,2,133.3333333
Shivam Dube,Rashid Khan,14,29,1,5,207.1428571
Shivam Dube,Ravi Bishnoi,17,20,1,4,117.6470588
Shivam Dube,Raza,5,12,0,1,240
Shivam Dube,Rishi Dhawan,5,7,1,1,140
Shivam Dube,Riyan Parag,4,3,0,1,75
Shivam Dube,Russell,12,11,1,3,91.66666667
Shivam Dube,Sai Kishore,6,20,0,2,333.3333333
Shivam Dube,Sakariya,1,1,0,1,100
Shivam Dube,Sandeep Sharma,5,4,0,1,80
Shivam Dube,Shahbaz Ahmed,13,24,0,2,184.6153846
Shivam Dube,Shahrukh Khan,2,6,1,1,300
Shivam Dube,Shami,13,23,1,4,176.9230769
Shivam Dube,Shepherd,9,27,0,1,300
Shivam Dube,Shreyas Gopal,1,1,0,1,100
Shivam Dube,Siraj,15,23,0,3,153.3333333
Shivam Dube,Spencer Johnson,8,14,0,1,175
Shivam Dube,Starc,3,5,0,1,166.6666667
Shivam Dube,Stoinis,12,24,2,3,200
Shivam Dube,Suyash Sharma,24,38,0,3,158.3333333
Shivam Dube,T Natarajan,14,36,1,3,257.1428571
Shivam Dube,Thakur,23,43,0,3,186.9565217
Shivam Dube,Theekshana,3,2,0,1,66.66666667
Shivam Dube,Tristan Stubbs,4,2,0,1,50
Shivam Dube,Tushar Deshpande,3,3,0,1,100
Shivam Dube,Tye,3,2,0,1,66.66666667
Shivam Dube,Umesh Yadav,2,5,0,1,250
Shivam Dube,Unadkat,9,7,1,3,77.77777778
Shivam Dube,Vaibhav Arora,19,33,2,5,173.6842105
Shivam Dube,Varun Chakaravarthy,15,11,0,2,73.33333333
Shivam Dube,Vignesh Puthur,3,1,1,1,33.33333333
Shivam Dube,Vijaykumar Vyshak,4,9,0,1,225
Shivam Dube,Vipraj Nigam,7,13,1,1,185.7142857
Shivam Dube,Washington Sundar,1,1,0,1,100
Shivam Dube,Wiese,5,14,0,1,280
Shivam Dube,Will Jacks,7,9,0,2,128.5714286
Shivam Dube,Yash Dayal,9,15,1,3,166.6666667
Shivam Dube,Yash Thakur,17,34,0,4,200
Shivam Dube,Yudhvir Singh,5,5,0,1,100
Shivam Dube,Zampa,5,8,0,1,160
Shivam Mavi,Avesh Khan,1,1,0,1,100
Shivam Mavi,Chahal,1,0,1,1,0
Shivam Mavi,Ferguson,1,1,0,1,100
Shivam Mavi,Rashid Khan,3,1,1,1,33.33333333
Shivam Mavi,Ravi Bishnoi,1,0,0,1,0
Shivam Singh,Nitish Reddy,2,1,0,1,50
Shivam Singh,T Natarajan,1,1,0,1,100
Short,Akash Madhwal,2,3,0,1,150
Short,Alzarri Joseph,6,10,0,1,166.6666667
Short,Arjun Tendulkar,4,2,0,1,50
Short,Arshad Khan,8,15,0,1,187.5
Short,Avesh Khan,6,12,0,1,200
Short,Behrendorff,4,5,0,1,125
Short,Bhuvneshwar,1,1,0,1,100
Short,Chawla,7,3,1,1,42.85714286
Short,Gowtham,5,7,1,1,140
Short,Green,2,4,1,1,200
Short,Hasaranga,1,0,1,1,0
Short,Jofra Archer,3,2,0,1,66.66666667
Short,Joshua Little,6,7,0,1,116.6666667
Short,Kartikeya,6,4,0,1,66.66666667
Short,Marco Jansen,2,0,1,1,0
Short,Mark Wood,5,4,0,1,80
Short,Parnell,5,7,0,1,140
Short,Rashid Khan,2,1,1,1,50
Short,Shami,10,18,0,1,180
Short,Siraj,1,1,0,1,100
Short,Yudhvir Singh,6,11,0,1,183.3333333
Shreyas Gopal,Khaleel Ahmed,2,0,0,1,0
Shreyas Gopal,Kuldeep Yadav,2,0,0,1,0
Shreyas Gopal,Mitchell Marsh,3,9,0,1,300
Shreyas Iyer,Abdul Samad,2,6,0,1,300
Shreyas Iyer,Akash Deep,3,6,0,1,200
Shreyas Iyer,Akash Madhwal,5,9,0,1,180
Shreyas Iyer,Akash Maharaj Singh,6,13,0,1,216.6666667
Shreyas Iyer,Alzarri Joseph,5,5,0,1,100
Shreyas Iyer,Anshul Kamboj,4,2,1,1,50
Shreyas Iyer,Arshad Khan,6,9,0,1,150
Shreyas Iyer,Arshdeep Singh,7,12,1,2,171.4285714
Shreyas Iyer,Ashwani Kumar,14,37,0,1,264.2857143
Shreyas Iyer,Ashwin,24,36,0,2,150
Shreyas Iyer,Avesh Khan,14,18,0,3,128.5714286
Shreyas Iyer,Axar,37,55,0,3,148.6486486
Shreyas Iyer,Bhuvneshwar,2,4,0,2,200
Shreyas Iyer,Boult,22,38,1,4,172.7272727
Shreyas Iyer,Bumrah,17,15,0,3,88.23529412
Shreyas Iyer,Chahal,18,22,2,3,122.2222222
Shreyas Iyer,Chameera,4,5,1,1,125
Shreyas Iyer,Chetan Sakariya,4,2,0,1,50
Shreyas Iyer,Cummins,9,16,0,2,177.7777778
Shreyas Iyer,Daniel Sams,1,0,1,1,0
Shreyas Iyer,Digvesh Rathi,12,20,1,2,166.6666667
Shreyas Iyer,Dwayne Bravo,5,4,0,1,80
Shreyas Iyer,Eshan Malinga,11,27,0,1,245.4545455
Shreyas Iyer,Fazalhaq Farooqi,4,3,0,1,75
Shreyas Iyer,Ferguson,13,18,0,2,138.4615385
Shreyas Iyer,Gowtham,4,9,0,1,225
Shreyas Iyer,Green,10,12,1,2,120
Shreyas Iyer,Hardik Pandya,4,7,0,1,175
Shreyas Iyer,Harshal Patel,5,10,1,1,200
Shreyas Iyer,Harshit Rana,2,0,1,1,0
Shreyas Iyer,Hasaranga,7,3,1,2,42.85714286
